"gene_id","gene_name","seq_name","gene_biotype","description"
"ENSG00000173231","TERF1P1","21","processed_pseudogene","telomeric repeat binding factor 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:16733]"
"ENSG00000232797","FAM207CP","21","processed_pseudogene","family with sequence similarity 207 member C, pseudogene [Source:HGNC Symbol;Acc:HGNC:42676]"
"ENSG00000224860","GXYLT1P2","21","processed_pseudogene","glucoside xylosyltransferase 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39677]"
"ENSG00000215562","CNN2P7","21","processed_pseudogene","calponin 2 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:39532]"
"ENSG00000234538","ZNF114P1","21","processed_pseudogene","zinc finger protein 114 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23771]"
"ENSG00000228314","CYP4F29P","21","transcribed_unprocessed_pseudogene","cytochrome P450 family 4 subfamily F member 29, pseudogene [Source:HGNC Symbol;Acc:HGNC:2647]"
"ENSG00000230965","SNX18P13","21","processed_pseudogene","sorting nexin 18 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:39621]"
"ENSG00000215559","ANKRD20A11P","21","transcribed_unprocessed_pseudogene","ankyrin repeat domain 20 family member A11, pseudogene [Source:HGNC Symbol;Acc:HGNC:42024]"
"ENSG00000203616","RHOT1P2","21","processed_pseudogene","ras homolog family member T1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:37838]"
"ENSG00000223287","RNU6-954P","21","snRNA","RNA, U6 small nuclear 954, pseudogene [Source:HGNC Symbol;Acc:HGNC:47917]"
"ENSG00000183249","NF1P3","21","unprocessed_pseudogene","neurofibromin 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:7766]"
"ENSG00000233442","PPP6R2P1","21","unprocessed_pseudogene","protein phosphatase 6 regulatory subunit 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39605]"
"ENSG00000275170","FRG2MP","21","processed_pseudogene","FSHD region gene 2 family member M, pseudogene [Source:HGNC Symbol;Acc:HGNC:51799]"
"ENSG00000224905","AP001347.1","21","lncRNA","novel transcript, antisense to LIPI"
"ENSG00000249493","ANKRD20A18P","21","unprocessed_pseudogene","ankyrin repeat domain 20 family member A18, pseudogene [Source:HGNC Symbol;Acc:HGNC:23756]"
"ENSG00000201812","RNA5SP488","21","rRNA_pseudogene","RNA, 5S ribosomal pseudogene 488 [Source:HGNC Symbol;Acc:HGNC:43388]"
"ENSG00000277572","AP001347.2","21","misc_RNA","NULL"
"ENSG00000188992","LIPI","21","protein_coding","lipase I [Source:HGNC Symbol;Acc:HGNC:18821]"
"ENSG00000240755","ERLEC1P1","21","processed_pseudogene","endoplasmic reticulum lectin 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38012]"
"ENSG00000185272","RBM11","21","protein_coding","RNA binding motif protein 11 [Source:HGNC Symbol;Acc:HGNC:9897]"
"ENSG00000243064","ABCC13","21","transcribed_unprocessed_pseudogene","ATP binding cassette subfamily C member 13 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:16022]"
"ENSG00000155304","HSPA13","21","protein_coding","heat shock protein family A (Hsp70) member 13 [Source:HGNC Symbol;Acc:HGNC:11375]"
"ENSG00000155307","SAMSN1","21","protein_coding","SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]"
"ENSG00000223662","SAMSN1-AS1","21","lncRNA","SAMSN1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39599]"
"ENSG00000232884","AF127936.2","21","lncRNA","novel transcript"
"ENSG00000228600","POLR2CP1","21","processed_pseudogene","RNA polymerase II subunit C pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:9190]"
"ENSG00000226751","AF127936.1","21","lncRNA","novel transcript"
"ENSG00000225502","GAPDHP16","21","processed_pseudogene","glyceraldehyde-3-phosphate dehydrogenase pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:23768]"
"ENSG00000235609","AF127577.4","21","lncRNA","novel transcript"
"ENSG00000281903","LINC02246","21","lncRNA","long intergenic non-protein coding RNA 2246 [Source:HGNC Symbol;Acc:HGNC:53135]"
"ENSG00000226406","RBMX2P1","21","processed_pseudogene","RBMX2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39923]"
"ENSG00000235277","AF127577.3","21","lncRNA","novel transcript"
"ENSG00000180530","NRIP1","21","protein_coding","nuclear receptor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:8001]"
"ENSG00000229047","AF127577.1","21","lncRNA","novel transcript"
"ENSG00000231201","AF127577.2","21","lncRNA","novel transcript"
"ENSG00000279390","AF127577.6","21","TEC","TEC"
"ENSG00000236471","AF127577.5","21","lncRNA","novel transcript"
"ENSG00000280082","AF246928.1","21","TEC","TEC"
"ENSG00000229425","AJ009632.2","21","lncRNA","novel transcript"
"ENSG00000224524","CYCSP42","21","processed_pseudogene","CYCS pseudogene 42 [Source:HGNC Symbol;Acc:HGNC:2581]"
"ENSG00000224247","AJ009632.1","21","lncRNA","novel transcript"
"ENSG00000212564","RNU6-1326P","21","snRNA","RNA, U6 small nuclear 1326, pseudogene [Source:HGNC Symbol;Acc:HGNC:48289]"
"ENSG00000226298","RAD23BP3","21","processed_pseudogene","RAD23B pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:9814]"
"ENSG00000155313","USP25","21","protein_coding","ubiquitin specific peptidase 25 [Source:HGNC Symbol;Acc:HGNC:12624]"
"ENSG00000234159","RBPMSLP","21","processed_pseudogene","RNA binding protein with multiple splicing-like pseudogene [Source:HGNC Symbol;Acc:HGNC:9923]"
"ENSG00000215386","MIR99AHG","21","lncRNA","mir-99a-let-7c cluster host gene [Source:HGNC Symbol;Acc:HGNC:1274]"
"ENSG00000252273","RNU6-426P","21","snRNA","RNA, U6 small nuclear 426, pseudogene [Source:HGNC Symbol;Acc:HGNC:47389]"
"ENSG00000214976","VDAC2P1","21","processed_pseudogene","voltage dependent anion channel 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:12673]"
"ENSG00000224602","RPS26P5","21","processed_pseudogene","ribosomal protein S26 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:23776]"
"ENSG00000201025","SNORD74B","21","snoRNA","small nucleolar RNA, C/D box 74B [Source:HGNC Symbol;Acc:HGNC:52234]"
"ENSG00000270071","AP001172.1","21","lncRNA","novel transcript"
"ENSG00000270139","AP001172.2","21","lncRNA","novel transcript"
"ENSG00000287066","AP000962.3","21","lncRNA","novel transcript"
"ENSG00000280432","AP000962.2","21","TEC","TEC"
"ENSG00000207638","MIR99A","21","miRNA","microRNA 99a [Source:HGNC Symbol;Acc:HGNC:31650]"
"ENSG00000199030","MIRLET7C","21","miRNA","microRNA let-7c [Source:HGNC Symbol;Acc:HGNC:31480]"
"ENSG00000269950","AP000962.1","21","lncRNA","novel transcript"
"ENSG00000207863","MIR125B2","21","miRNA","microRNA 125b-2 [Source:HGNC Symbol;Acc:HGNC:31507]"
"ENSG00000239023","RNU1-98P","21","snRNA","RNA, U1 small nuclear 98, pseudogene [Source:HGNC Symbol;Acc:HGNC:48440]"
"ENSG00000237735","AF130359.1","21","lncRNA","novel transcript"
"ENSG00000232886","AF212831.1","21","lncRNA","novel transcript"
"ENSG00000225735","NEK4P1","21","processed_pseudogene","NIMA-related kinase 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39649]"
"ENSG00000278181","AP000457.1","21","processed_pseudogene","G protein-coupled receptor 157 (GPR157) pseudogene"
"ENSG00000252462","RNU6-113P","21","snRNA","RNA, U6 small nuclear 113, pseudogene [Source:HGNC Symbol;Acc:HGNC:47076]"
"ENSG00000232560","LINC01549","21","lncRNA","long intergenic non-protein coding RNA 1549 [Source:HGNC Symbol;Acc:HGNC:1277]"
"ENSG00000226580","RPL39P40","21","processed_pseudogene","ribosomal protein L39 pseudogene 40 [Source:HGNC Symbol;Acc:HGNC:35823]"
"ENSG00000266195","RN7SL163P","21","misc_RNA","RNA, 7SL, cytoplasmic 163, pseudogene [Source:HGNC Symbol;Acc:HGNC:46179]"
"ENSG00000154639","CXADR","21","protein_coding","CXADR Ig-like cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:2559]"
"ENSG00000232260","BTF3L4P1","21","processed_pseudogene","basic transcription factor 3 like 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39645]"
"ENSG00000200754","Y_RNA","21","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000199962","Y_RNA","21","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000154640","BTG3","21","protein_coding","BTG anti-proliferation factor 3 [Source:HGNC Symbol;Acc:HGNC:1132]"
"ENSG00000280594","BTG3-AS1","21","lncRNA","BTG3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53145]"
"ENSG00000226956","AP000432.1","21","lncRNA","novel transcript"
"ENSG00000279648","AP000432.2","21","TEC","TEC"
"ENSG00000240770","C21orf91-OT1","21","lncRNA","C21orf91 overlapping transcript 1 [Source:HGNC Symbol;Acc:HGNC:16729]"
"ENSG00000154642","C21orf91","21","protein_coding","chromosome 21 open reading frame 91 [Source:HGNC Symbol;Acc:HGNC:16459]"
"ENSG00000244676","AL109761.1","21","lncRNA","novel transcript, antisense to C21orf91"
"ENSG00000231755","CHODL-AS1","21","lncRNA","CHODL antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:1279]"
"ENSG00000215369","RPL37P3","21","processed_pseudogene","ribosomal protein L37 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:17238]"
"ENSG00000154645","CHODL","21","protein_coding","chondrolectin [Source:HGNC Symbol;Acc:HGNC:17807]"
"ENSG00000227330","AF130417.1","21","lncRNA","novel transcript"
"ENSG00000154646","TMPRSS15","21","protein_coding","transmembrane serine protease 15 [Source:HGNC Symbol;Acc:HGNC:9490]"
"ENSG00000228708","AL109763.1","21","lncRNA","novel transcript"
"ENSG00000224141","MIR548XHG","21","lncRNA","MIR548X host gene [Source:HGNC Symbol;Acc:HGNC:52006]"
"ENSG00000230233","AF240627.1","21","lncRNA","novel transcript"
"ENSG00000265841","MIR548X","21","miRNA","microRNA 548x [Source:HGNC Symbol;Acc:HGNC:38248]"
"ENSG00000198618","PPIAP22","21","processed_pseudogene","peptidylprolyl isomerase A pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:17236]"
"ENSG00000279156","AL157359.3","21","TEC","TEC"
"ENSG00000232193","AL157359.2","21","lncRNA","novel transcript"
"ENSG00000226204","AL157359.1","21","lncRNA","novel transcript"
"ENSG00000235965","AP000431.2","21","lncRNA","novel transcript"
"ENSG00000229289","AP000431.1","21","lncRNA","novel transcript"
"ENSG00000226818","SLC6A6P1","21","processed_pseudogene","solute carrier family 6 member 6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:11053]"
"ENSG00000231620","AP000855.1","21","lncRNA","novel transcript"
"ENSG00000212609","RNU1-139P","21","snRNA","RNA, U1 small nuclear 139, pseudogene [Source:HGNC Symbol;Acc:HGNC:48481]"
"ENSG00000230198","RPL37P4","21","processed_pseudogene","ribosomal protein L37 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:17239]"
"ENSG00000271486","AP000403.1","21","processed_pseudogene","non imprinted in Prader-Willi/Angelman syndrome 2 (NIPA2) pseudogene"
"ENSG00000229336","AP000568.1","21","processed_pseudogene","novel pseudogene"
"ENSG00000215353","C1QBPP1","21","processed_pseudogene","complement C1q binding protein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:1244]"
"ENSG00000233480","LINC01683","21","lncRNA","long intergenic non-protein coding RNA 1683 [Source:HGNC Symbol;Acc:HGNC:52471]"
"ENSG00000233236","LINC02573","21","lncRNA","long intergenic non-protein coding RNA 2573 [Source:HGNC Symbol;Acc:HGNC:53730]"
"ENSG00000251851","RNU6-772P","21","snRNA","RNA, U6 small nuclear 772, pseudogene [Source:HGNC Symbol;Acc:HGNC:47735]"
"ENSG00000252963","RN7SKP147","21","misc_RNA","RN7SK pseudogene 147 [Source:HGNC Symbol;Acc:HGNC:45871]"
"ENSG00000233676","FDPSP6","21","processed_pseudogene","farnesyl diphosphate synthase pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:3637]"
"ENSG00000234439","KRT18P2","21","processed_pseudogene","keratin 18 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:6435]"
"ENSG00000233206","RPS3AP1","21","processed_pseudogene","ribosomal protein S3A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10422]"
"ENSG00000276738","AP001506.1","21","processed_pseudogene","zinc finger protein 799 (ZNF799) pseudogene"
"ENSG00000224924","LINC00320","21","lncRNA","long intergenic non-protein coding RNA 320 [Source:HGNC Symbol;Acc:HGNC:19690]"
"ENSG00000215351","PPIAP1","21","processed_pseudogene","peptidylprolyl isomerase A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:9254]"
"ENSG00000154654","NCAM2","21","protein_coding","neural cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:7657]"
"ENSG00000226771","AP001136.1","21","lncRNA","novel transcript"
"ENSG00000234730","AP001117.1","21","lncRNA","novel transcript"
"ENSG00000237527","AF241725.1","21","lncRNA","novel transcript"
"ENSG00000238265","LINC00317","21","lncRNA","long intergenic non-protein coding RNA 317 [Source:HGNC Symbol;Acc:HGNC:23126]"
"ENSG00000233997","LINC01425","21","lncRNA","long intergenic non-protein coding RNA 1425 [Source:HGNC Symbol;Acc:HGNC:50733]"
"ENSG00000227075","AP000472.1","21","lncRNA","novel transcript"
"ENSG00000233215","LINC01687","21","lncRNA","long intergenic non-protein coding RNA 1687 [Source:HGNC Symbol;Acc:HGNC:52474]"
"ENSG00000184856","LINC00308","21","lncRNA","long intergenic non-protein coding RNA 308 [Source:HGNC Symbol;Acc:HGNC:16023]"
"ENSG00000234340","AP000705.2","21","processed_pseudogene","phosphoglycerate kinase 1 (PGK1) pseudogene"
"ENSG00000231136","AP000705.1","21","processed_pseudogene","IBR domain containing 3 (IBRDC3) pseudogene"
"ENSG00000202339","RNU4-45P","21","snRNA","RNA, U4 small nuclear 45, pseudogene [Source:HGNC Symbol;Acc:HGNC:46981]"
"ENSG00000226043","AP000561.1","21","lncRNA","novel transcript"
"ENSG00000223488","MAPK6P2","21","processed_pseudogene","mitogen-activated protein kinase 6 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:16756]"
"ENSG00000234034","AP000959.1","21","lncRNA","novel transcript"
"ENSG00000225906","AP000949.1","21","processed_pseudogene","glomulin, FKBP associated protein (GLMN) pseudogene"
"ENSG00000230972","AP001116.1","21","lncRNA","novel transcript"
"ENSG00000275469","MIR6130","21","miRNA","microRNA 6130 [Source:HGNC Symbol;Acc:HGNC:50156]"
"ENSG00000219368","ZNF299P","21","processed_pseudogene","zinc finger protein 299, pseudogene [Source:HGNC Symbol;Acc:HGNC:13088]"
"ENSG00000231058","MSANTD2P1","21","processed_pseudogene","Myb/SANT DNA binding domain containing 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39637]"
"ENSG00000286222","AP001255.1","21","lncRNA","novel transcript"
"ENSG00000223078","RNU2-55P","21","snRNA","RNA, U2 small nuclear 55, pseudogene [Source:HGNC Symbol;Acc:HGNC:48548]"
"ENSG00000228592","AP000459.2","21","lncRNA","novel transcript"
"ENSG00000223822","EEF1A1P1","21","processed_pseudogene","eukaryotic translation elongation factor 1 alpha 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:3191]"
"ENSG00000237569","TUBAP","21","processed_pseudogene","tubulin alpha pseudogene [Source:HGNC Symbol;Acc:HGNC:12411]"
"ENSG00000199698","Y_RNA","21","misc_RNA","Y RNA [Source:RFAM;Acc:RF00019]"
"ENSG00000227716","AP000459.1","21","lncRNA","novel transcript"
"ENSG00000288094","AP000961.1","21","lncRNA","novel transcript"
"ENSG00000287612","AP000474.2","21","lncRNA","novel transcript"
"ENSG00000231986","AP000474.1","21","lncRNA","novel transcript"
"ENSG00000235564","AP000477.2","21","lncRNA","novel transcript"
"ENSG00000287801","AP000477.3","21","lncRNA","novel transcript"
"ENSG00000226996","AP000477.1","21","lncRNA","novel transcript"
"ENSG00000224018","AP000470.1","21","lncRNA","novel transcript"
"ENSG00000224832","LINC01689","21","lncRNA","long intergenic non-protein coding RNA 1689 [Source:HGNC Symbol;Acc:HGNC:52476]"
"ENSG00000237484","LINC01684","21","lncRNA","long intergenic non-protein coding RNA 1684 [Source:HGNC Symbol;Acc:HGNC:52472]"
"ENSG00000226983","LINC01692","21","lncRNA","long intergenic non-protein coding RNA 1692 [Source:HGNC Symbol;Acc:HGNC:52480]"
"ENSG00000227090","AP000402.1","21","lncRNA","novel transcript"
"ENSG00000230379","AP000146.1","21","lncRNA","novel transcript"
"ENSG00000237444","AP001342.1","21","processed_pseudogene","CTAGE family, member 4 (CTAGE4) pseudogene"
"ENSG00000244278","AP000235.1","21","lncRNA","novel transcript"
"ENSG00000232512","AP000233.2","21","lncRNA","novel transcript"
"ENSG00000274662","RN7SKP236","21","misc_RNA","RN7SK pseudogene 236 [Source:HGNC Symbol;Acc:HGNC:45960]"
"ENSG00000223870","AP000233.1","21","lncRNA","novel transcript"
"ENSG00000222042","AP001341.1","21","lncRNA","novel transcript"
"ENSG00000238627","RNA5SP489","21","rRNA_pseudogene","RNA, 5S ribosomal pseudogene 489 [Source:HGNC Symbol;Acc:HGNC:43389]"
"ENSG00000213885","RPL13AP7","21","transcribed_processed_pseudogene","ribosomal protein L13a pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:23755]"
"ENSG00000279534","AP001340.1","21","TEC","TEC"
"ENSG00000185433","LINC00158","21","lncRNA","long intergenic non-protein coding RNA 158 [Source:HGNC Symbol;Acc:HGNC:1283]"
"ENSG00000229962","AP000221.1","21","lncRNA","novel transcript"
"ENSG00000234883","MIR155HG","21","lncRNA","MIR155 host gene [Source:HGNC Symbol;Acc:HGNC:35460]"
"ENSG00000283904","MIR155","21","miRNA","microRNA 155 [Source:HGNC Symbol;Acc:HGNC:31542]"
"ENSG00000260583","AP000223.1","21","lncRNA","novel transcript, antisense to MRPL39"
"ENSG00000154719","MRPL39","21","protein_coding","mitochondrial ribosomal protein L39 [Source:HGNC Symbol;Acc:HGNC:14027]"
"ENSG00000154721","JAM2","21","protein_coding","junctional adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:14686]"
"ENSG00000237731","RNGTTP1","21","processed_pseudogene","RNA guanylyltransferase and 5'-phosphatase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39652]"
"ENSG00000287109","AP000224.1","21","lncRNA","novel transcript, antisense to JAM2"
"ENSG00000227054","FDX1P2","21","processed_pseudogene","ferredoxin 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:3641]"
"ENSG00000154723","ATP5PF","21","protein_coding","ATP synthase peripheral stalk subunit F6 [Source:HGNC Symbol;Acc:HGNC:847]"
"ENSG00000154727","GABPA","21","protein_coding","GA binding protein transcription factor subunit alpha [Source:HGNC Symbol;Acc:HGNC:4071]"
"ENSG00000235514","LLPHP2","21","processed_pseudogene","LLP homolog, long-term synaptic facilitation pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:50492]"
"ENSG00000142192","APP","21","protein_coding","amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]"
"ENSG00000233783","AP001442.1","21","lncRNA","novel transcript"
"ENSG00000251972","RNU6-123P","21","snRNA","RNA, U6 small nuclear 123, pseudogene [Source:HGNC Symbol;Acc:HGNC:47086]"
"ENSG00000224541","AP001439.1","21","lncRNA","novel transcript"
"ENSG00000273492","AP000229.1","21","lncRNA","novel transcript"
"ENSG00000206802","RNU6-926P","21","snRNA","RNA, U6 small nuclear 926, pseudogene [Source:HGNC Symbol;Acc:HGNC:47889]"
"ENSG00000286902","AP001595.2","21","lncRNA","novel transcript"
"ENSG00000229025","AP001595.1","21","lncRNA","novel transcript"
"ENSG00000232692","AP001596.1","21","lncRNA","novel transcript"
"ENSG00000197934","CYYR1-AS1","21","lncRNA","cysteine and tyrosine rich 1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39560]"
"ENSG00000273115","AP001596.2","21","lncRNA","novel transcript"
"ENSG00000166265","CYYR1","21","protein_coding","cysteine and tyrosine rich 1 [Source:HGNC Symbol;Acc:HGNC:16274]"
"ENSG00000154734","ADAMTS1","21","protein_coding","ADAM metallopeptidase with thrombospondin type 1 motif 1 [Source:HGNC Symbol;Acc:HGNC:217]"
"ENSG00000223563","AP001599.1","21","lncRNA","novel transcript"
"ENSG00000154736","ADAMTS5","21","protein_coding","ADAM metallopeptidase with thrombospondin type 1 motif 5 [Source:HGNC Symbol;Acc:HGNC:221]"
"ENSG00000266133","MIR4759","21","miRNA","microRNA 4759 [Source:HGNC Symbol;Acc:HGNC:41575]"
"ENSG00000215326","GPX1P2","21","processed_pseudogene","glutathione peroxidase pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:4561]"
"ENSG00000231236","AP001605.1","21","lncRNA","novel transcript"
"ENSG00000236332","AP001604.1","21","lncRNA","novel transcript"
"ENSG00000233300","EIF4A1P1","21","processed_pseudogene","eukaryotic translation initiation factor 4A1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:3283]"
"ENSG00000217026","RPL10P1","21","processed_pseudogene","ribosomal protein L10 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10300]"
"ENSG00000219592","NCSTNP1","21","processed_pseudogene","nicastrin pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39606]"
